Claim_ID,Food_ID,Receiver_ID,Status,Timestamp,Food_Name,Quantity,Expiry_Date,Provider_ID,Provider_Type,Location,Food_Type,Meal_Type,Name_x,Type_x,Address,City_x,Contact_x,Name_y,Type_y,City_y,Contact_y
103,463,423,completed,2025-03-07 12:06:00,soup,36,2025-03-17,384,grocery store,jamesfurt,vegan,lunch,rogers-warren,grocery store,"408 katelyn bridge
dayshire, la 95554",jamesfurt,001-439-195-6960,christine bell,individual,south edwardburgh,(172)033-3196x74489
104,882,52,completed,2025-03-05 00:36:00,salad,43,2025-03-23,138,grocery store,north sherrimouth,vegan,lunch,"jones, rojas and brown",grocery store,"3671 hansen loaf
port nicholas, vt 97420",north sherrimouth,490.519.3490x03679,cheryl dillon,ngo,hornemouth,350.146.1578
105,89,619,completed,2025-03-15 23:07:00,chicken,3,2025-03-27,844,grocery store,olsenstad,vegan,lunch,gallagher-brown,grocery store,"usnv morris
fpo ap 79488",olsenstad,9339428554,taylor estrada,ngo,nguyenview,001-351-556-5960x359
106,674,589,cancelled,2025-03-06 03:27:00,vegetables,34,2025-03-17,518,grocery store,anneville,vegetarian,lunch,"hill, davis and stewart",grocery store,"6315 jonathan views suite 276
jerryhaven, tx 90986",anneville,+1-608-953-5542x841,nicole williams,ngo,west richard,727.771.3700
107,374,467,completed,2025-03-21 00:40:00,chicken,44,2025-03-21,709,restaurant,south kathryn,vegan,lunch,barry group,restaurant,"632 wong place
west shane, co 27966",south kathryn,+1-533-592-0009x5523,nathan gonzales,charity,east daniel,543.908.4807x329
108,786,909,pending,2025-03-08 09:17:00,rice,4,2025-03-30,959,grocery store,north victoriastad,vegetarian,dinner,stanley plc,grocery store,"3255 steven falls apt. 575
south ashleyton, nm 59651",north victoriastad,001-428-241-5858x19231,matthew cordova,ngo,rubioborough,001-905-589-8944x09730
109,696,923,pending,2025-03-15 16:28:00,rice,26,2025-03-24,752,grocery store,east heatherport,non-vegetarian,snacks,butler-richardson,grocery store,"99213 george spurs suite 321
petersenberg, ma 55289",east heatherport,+1-268-505-2616,victor diaz,shelter,darinview,561.923.0470x922
110,469,196,pending,2025-03-01 00:09:00,vegetables,7,2025-03-30,388,supermarket,manuelhaven,vegetarian,snacks,rivera ltd,supermarket,"2319 wong station apt. 425
morrisonbury, ky 44766",manuelhaven,+1-832-244-5987,tara bauer,charity,port dustin,(709)935-2878
111,214,723,pending,2025-03-14 11:40:00,soup,9,2025-03-28,24,supermarket,hestermouth,vegan,breakfast,"black, collins and richard",supermarket,"643 galvan burgs
fletcherhaven, az 86988",hestermouth,266.040.9664x08185,lisa kim,individual,new brandyhaven,+1-465-856-2095
112,984,970,pending,2025-03-04 22:00:00,chicken,26,2025-03-23,234,catering service,new joel,non-vegetarian,dinner,sherman-baker,catering service,"07362 kimberly village suite 643
andersonton, va 24172",new joel,301.017.1427,brandon rice,shelter,south benjamin,+1-563-122-2255
113,913,855,pending,2025-03-01 23:11:00,fruits,39,2025-03-22,962,catering service,alexanderchester,vegetarian,dinner,galloway-henderson,catering service,"unit 2168 box 9786
dpo aa 06880",alexanderchester,001-867-928-0212x3211,robert abbott,ngo,collierburgh,+1-114-532-8181x037
114,870,840,completed,2025-03-06 10:36:00,fish,3,2025-03-30,653,catering service,cameronside,vegetarian,breakfast,"perry, perez and carter",catering service,"178 randy fords
east chadton, tx 86183",cameronside,085.588.5857,mary anderson,shelter,south mirandamouth,+1-148-126-0133x15456
115,663,957,pending,2025-03-05 00:19:00,dairy,42,2025-03-24,315,restaurant,lake andrewmouth,vegan,snacks,nelson llc,restaurant,"773 frazier ranch
kellerbury, ga 32205",lake andrewmouth,+1-859-029-3911x34890,angela hall,charity,greenville,2576243615
116,162,908,pending,2025-03-16 17:02:00,pasta,50,2025-03-21,826,supermarket,lake karenfurt,non-vegetarian,breakfast,"rogers, harmon and gordon",supermarket,"13984 mann ford apt. 634
port johnside, al 55278",lake karenfurt,(421)106-2871x5106,abigail crawford,ngo,lake shawn,(010)152-8668
117,864,384,pending,2025-03-10 01:30:00,soup,11,2025-03-28,741,catering service,west anthonymouth,vegetarian,snacks,"martin, richardson and snow",catering service,"unit 3436 box 4523
dpo ae 51665",west anthonymouth,013.181.1620,anthony guerra,charity,north michelle,102.222.7070x5313
118,108,927,cancelled,2025-03-07 04:56:00,fruits,22,2025-03-25,835,catering service,thorntonbury,non-vegetarian,snacks,smith-paul,catering service,"807 taylor stream
new cameron, ar 20442",thorntonbury,001-222-287-5923x26280,mary escobar,individual,gloriaview,(663)863-6846x9153
119,56,75,cancelled,2025-03-18 15:38:00,vegetables,9,2025-03-23,125,supermarket,lake april,non-vegetarian,lunch,brown-grimes,supermarket,"71570 jason spurs apt. 697
melissaton, id 56125",lake april,492-029-0285x3479,nicholas smith,charity,manningtown,+1-605-970-1115
120,233,101,pending,2025-03-10 23:33:00,fish,19,2025-03-26,26,grocery store,west adammouth,non-vegetarian,snacks,hansen inc,grocery store,"9402 corey avenue
jamesland, al 54220",west adammouth,464-311-2342,nicole reid,shelter,hollytown,808.564.6895
121,460,560,completed,2025-03-14 11:44:00,dairy,45,2025-03-17,202,supermarket,vazquezshire,vegetarian,dinner,graham-peters,supermarket,"72444 dennis centers apt. 058
east sarahton, nm 90794",vazquezshire,+1-491-368-1719x38393,matthew mendez,shelter,south meganland,+1-406-192-3141x20799
122,160,292,cancelled,2025-03-15 00:40:00,rice,27,2025-03-23,367,grocery store,deckermouth,vegetarian,snacks,patel and sons,grocery store,"7364 green wall suite 340
fisherbury, va 78253",deckermouth,+1-731-068-2964x54440,mrs. emily smith dvm,ngo,shermantown,(348)542-4932x868
123,715,529,completed,2025-03-20 13:50:00,soup,21,2025-03-23,46,grocery store,south lisaberg,non-vegetarian,breakfast,"fisher, hernandez and webster",grocery store,"8490 valdez ports suite 007
port jeremy, nv 85800",south lisaberg,871-801-8397x99626,amy perez,charity,west jacquelineland,001-692-634-3701x202
124,252,303,cancelled,2025-03-20 06:55:00,chicken,18,2025-03-19,113,catering service,east elizabethberg,non-vegetarian,snacks,"anderson, nicholson and bruce",catering service,"8546 james fields apt. 534
hallborough, al 55990",east elizabethberg,+1-274-720-0033x1795,joseph davis,ngo,millerport,779.802.6319x67760
125,765,329,pending,2025-03-18 21:40:00,soup,1,2025-03-28,161,supermarket,perezport,vegan,lunch,campbell llc,supermarket,"8423 karen trace apt. 648
johnland, ia 21810",perezport,001-211-446-3315x74760,christine patterson,individual,edwardfort,001-270-907-0981x5520
126,202,499,completed,2025-03-11 16:19:00,dairy,17,2025-03-18,319,restaurant,lake amymouth,vegetarian,lunch,"davila, green and avila",restaurant,"28646 tiffany meadow apt. 469
lyonshaven, ia 48088",lake amymouth,2386104312,ricky harmon,individual,port chaseport,817.399.8610x569
127,463,865,completed,2025-03-12 16:00:00,soup,36,2025-03-17,384,grocery store,jamesfurt,vegan,lunch,rogers-warren,grocery store,"408 katelyn bridge
dayshire, la 95554",jamesfurt,001-439-195-6960,katherine houston,individual,lake joshuabury,(935)420-0196x9064
128,589,100,cancelled,2025-03-10 19:29:00,rice,49,2025-03-20,20,catering service,east samantha,vegetarian,dinner,drake-martinez,catering service,"22920 carpenter turnpike apt. 652
new steven, ar 33177",east samantha,001-454-212-3510x6135,melissa little,ngo,robertaborough,(250)263-7746x235
129,318,555,pending,2025-03-03 15:50:00,pasta,48,2025-03-25,946,catering service,roystad,vegan,lunch,"brock, newton and mccormick",catering service,"3043 aguilar mission
coltonbury, ks 26858",roystad,(699)849-3966x8395,mary lewis,individual,port richard,+1-443-680-8966
130,660,608,cancelled,2025-03-13 08:51:00,salad,42,2025-03-17,138,grocery store,north sherrimouth,vegetarian,snacks,"jones, rojas and brown",grocery store,"3671 hansen loaf
port nicholas, vt 97420",north sherrimouth,490.519.3490x03679,oscar bauer,charity,south nicoleberg,001-874-507-6783
131,640,184,cancelled,2025-03-07 05:12:00,pasta,2,2025-03-17,422,catering service,smithfort,non-vegetarian,breakfast,wilson-cook,catering service,"005 steven club suite 180
robertston, ca 27213",smithfort,276-435-4585x5485,matthew sanchez,individual,port melissa,001-715-920-1622x23981
132,640,835,cancelled,2025-03-06 02:44:00,pasta,2,2025-03-17,422,catering service,smithfort,non-vegetarian,breakfast,wilson-cook,catering service,"005 steven club suite 180
robertston, ca 27213",smithfort,276-435-4585x5485,jennifer wright,shelter,lauratown,(257)556-3261x76228
133,109,866,pending,2025-03-10 13:34:00,fruits,7,2025-03-24,998,grocery store,joshuastad,vegan,dinner,novak group,grocery store,"934 zachary run
melissamouth, wy 02729",joshuastad,(903)642-1969x3300,jose cooper,shelter,pooleside,(083)601-2157
134,650,404,pending,2025-03-18 00:37:00,soup,40,2025-03-16,288,supermarket,maynardstad,non-vegetarian,breakfast,carlson-mathis,supermarket,"98491 matthews mall
lake juantown, ny 51580",maynardstad,518.257.3189x434,marissa fischer,shelter,new kevin,(454)463-8142x8597
135,256,12,cancelled,2025-03-06 19:49:00,rice,33,2025-03-28,384,grocery store,jamesfurt,non-vegetarian,dinner,rogers-warren,grocery store,"408 katelyn bridge
dayshire, la 95554",jamesfurt,001-439-195-6960,jennifer bishop,ngo,katherineside,+1-801-363-6355x49805
136,493,3,pending,2025-03-16 22:58:00,fish,26,2025-03-30,102,grocery store,west samantha,vegetarian,snacks,"hester, bowers and carpenter",grocery store,"913 jennifer mountain suite 645
burnsborough, vt 02798",west samantha,+1-699-911-5500x712,ashley mckee,ngo,south randalltown,691-023-0094x856
137,46,548,completed,2025-03-06 03:22:00,pasta,25,2025-03-28,576,catering service,east emilyburgh,vegetarian,breakfast,townsend inc,catering service,"39437 alejandro path apt. 765
olsonview, ms 29423",east emilyburgh,001-820-820-2213x469,gary andrews,ngo,gonzalezstad,+1-115-368-3340
138,648,392,cancelled,2025-03-02 19:39:00,rice,42,2025-03-23,904,grocery store,west miaside,non-vegetarian,breakfast,smith-morales,grocery store,"92861 megan extension apt. 163
jacobsburgh, md 32991",west miaside,481.162.2452x4959,tracy douglas,ngo,gordonstad,+1-084-522-8932x8580
139,668,831,completed,2025-03-02 01:08:00,salad,48,2025-03-20,357,supermarket,donnaborough,non-vegetarian,snacks,carey plc,supermarket,"77230 nicole row suite 887
east joshua, ks 15916",donnaborough,001-734-038-0600x959,samantha ellison,individual,new kimberly,522.437.7292x9078
140,548,168,completed,2025-03-18 01:19:00,fish,26,2025-03-19,714,catering service,north william,vegan,snacks,ramos group,catering service,"2242 olivia grove
haileymouth, nh 71518",north william,727-987-0431x177,kayla johnson,shelter,east timhaven,786.534.5065
141,149,985,pending,2025-03-03 20:25:00,fish,18,2025-03-20,816,supermarket,new jamesburgh,vegetarian,breakfast,dunlap inc,supermarket,"416 mariah ridge suite 777
new laurafurt, tn 19711",new jamesburgh,909-720-0844,thomas sanchez,ngo,rodneyfurt,231.592.1072x512
142,782,128,cancelled,2025-03-16 10:00:00,rice,49,2025-03-28,566,catering service,new rachel,non-vegetarian,snacks,cole-stein,catering service,"782 flynn plaza
north francesburgh, ky 21221",new rachel,(322)115-7175x12748,sarah carter,charity,new benjamin,001-513-018-5852
143,9,936,completed,2025-03-05 11:36:00,bread,46,2025-03-25,47,supermarket,east andrewland,non-vegetarian,snacks,wong-reese,supermarket,"9078 jeffrey drive suite 439
lake jasonberg, ri 48655",east andrewland,483-625-4097,jacob horton,ngo,port douglasland,+1-286-744-5283x04031
144,457,390,cancelled,2025-03-12 14:06:00,soup,30,2025-03-25,347,supermarket,louismouth,non-vegetarian,lunch,"hood, hoffman and wright",supermarket,"783 gonzales valleys apt. 115
alexandrialand, nh 52248",louismouth,992.697.3906x31622,victor crawford,ngo,new brandonton,+1-389-087-5252x62752
145,114,695,pending,2025-03-13 05:28:00,vegetables,28,2025-03-27,906,supermarket,west kevin,vegan,breakfast,wright llc,supermarket,"psc 1473, box 2158
apo ae 95836",west kevin,001-515-383-6029x214,janet newton,individual,west amandaport,930-590-8261
146,769,420,completed,2025-03-08 01:42:00,chicken,27,2025-03-25,483,catering service,millerview,vegetarian,lunch,bates-johnson,catering service,"89427 jennings station
south donald, id 37797",millerview,001-721-708-9864x7257,susan green,charity,josephborough,+1-716-778-7428x09975
147,795,462,completed,2025-03-02 13:48:00,dairy,3,2025-03-19,911,restaurant,garciatown,non-vegetarian,dinner,alexander plc,restaurant,"28329 gary courts
east jonathan, ks 04105",garciatown,599-601-7460,timothy martin,charity,lake adriennechester,0686804383
148,174,612,completed,2025-03-10 04:52:00,chicken,23,2025-03-22,903,catering service,lake kari,vegan,breakfast,"galloway, hall and oconnell",catering service,"08907 paige canyon suite 640
west michaelborough, ri 85483",lake kari,(558)699-9188x092,meredith griffin,ngo,patriciamouth,(330)818-7400
149,909,763,cancelled,2025-03-17 15:13:00,fish,10,2025-03-28,831,catering service,lewishaven,vegan,snacks,figueroa inc,catering service,"5678 washington pines suite 444
millerfurt, de 55779",lewishaven,107.592.8920,karen williamson,shelter,sandovalmouth,857-588-4472x78504
150,991,107,cancelled,2025-03-03 13:37:00,vegetables,7,2025-03-19,432,restaurant,carolchester,vegetarian,dinner,meyer and sons,restaurant,"08209 eaton streets apt. 968
south laurenside, ri 88383",carolchester,001-738-662-6338,jessica morris,ngo,port elizabethton,(137)776-1761
151,359,419,completed,2025-03-12 05:30:00,bread,6,2025-03-23,811,grocery store,east emily,non-vegetarian,lunch,hall-barnett,grocery store,"574 sutton lakes
north joan, ny 91914",east emily,+1-416-150-5940x8255,teresa jackson,shelter,port thomasstad,001-620-115-6715x07034
152,797,988,pending,2025-03-06 03:51:00,dairy,40,2025-03-27,467,catering service,phillipsfort,vegan,breakfast,"wilson, watkins and moore",catering service,"57044 fisher valley
parkerland, id 82897",phillipsfort,782.944.0904,kristi rodriguez,charity,nielsenberg,349.864.5409x08379
153,582,58,cancelled,2025-03-07 16:14:00,soup,44,2025-03-20,501,grocery store,jordanhaven,vegetarian,snacks,davis-kennedy,grocery store,"609 jackson cliffs
lake johnside, id 47134",jordanhaven,598-048-5675,julia madden,shelter,michaelton,(321)207-8844
154,495,285,pending,2025-03-20 12:04:00,pasta,34,2025-03-22,494,supermarket,new denise,vegetarian,dinner,"anderson, adams and roberts",supermarket,"unit 8792 box 5188
dpo ap 55807",new denise,+1-941-120-2190x554,derrick curtis,ngo,stephaniechester,140-095-1639x5596
155,413,272,completed,2025-03-17 08:27:00,salad,31,2025-03-24,315,restaurant,lake andrewmouth,vegetarian,lunch,nelson llc,restaurant,"773 frazier ranch
kellerbury, ga 32205",lake andrewmouth,+1-859-029-3911x34890,walter carter,shelter,brianchester,(170)734-4123x02001
156,870,666,completed,2025-03-16 05:59:00,fish,3,2025-03-30,653,catering service,cameronside,vegetarian,breakfast,"perry, perez and carter",catering service,"178 randy fords
east chadton, tx 86183",cameronside,085.588.5857,meredith hull,ngo,markfurt,575-879-8768x33505
157,557,600,completed,2025-03-16 14:13:00,vegetables,20,2025-03-30,169,grocery store,lindseyland,non-vegetarian,dinner,hines-green,grocery store,"121 monica loaf
charlesshire, mo 59196",lindseyland,(054)626-5986x842,bruce alexander,individual,new tammyhaven,376.501.2938
158,297,331,cancelled,2025-03-15 00:35:00,pasta,46,2025-03-19,409,grocery store,east roberthaven,non-vegetarian,breakfast,ayala llc,grocery store,"psc 6395, box 4259
apo ae 55285",east roberthaven,714.879.6195x1367,shane stein,individual,reidton,(086)799-6277x14274
159,496,420,completed,2025-03-12 15:27:00,chicken,22,2025-03-28,552,catering service,pearsonchester,vegetarian,dinner,"schwartz, holland and mccarthy",catering service,"19727 luke wall
jacquelinetown, me 38666",pearsonchester,001-486-894-6733x80522,susan green,charity,josephborough,+1-716-778-7428x09975
160,446,566,completed,2025-03-19 19:48:00,bread,9,2025-03-24,39,supermarket,brittanyville,non-vegetarian,snacks,fernandez-bridges,supermarket,"77717 amanda plains apt. 231
danielberg, ca 13392",brittanyville,001-714-175-0277x076,michael lewis,individual,east kimberlymouth,072-078-1249x988
161,579,901,pending,2025-03-14 22:58:00,dairy,44,2025-03-24,885,restaurant,lake stephen,vegetarian,breakfast,"spears, anderson and huffman",restaurant,"4257 roberto squares
new timothyhaven, ny 01630",lake stephen,1906277080,donald caldwell,shelter,dawsonberg,001-191-071-2217x6177
162,427,337,completed,2025-03-15 10:31:00,soup,34,2025-03-18,338,catering service,adambury,non-vegetarian,lunch,ibarra llc,catering service,"064 andrea land suite 946
lake melody, me 49581",adambury,6703380260,jennifer schmidt,individual,south michelleshire,007-561-4094x27296
163,67,302,cancelled,2025-03-02 09:04:00,rice,50,2025-03-24,455,catering service,madisonfort,vegan,breakfast,rios group,catering service,"58472 snyder squares
port zacharyton, ct 67515",madisonfort,003-727-0894x163,daniel moore,charity,port richard,176-809-8232x828
164,918,35,pending,2025-03-04 03:24:00,dairy,8,2025-03-29,583,catering service,marcstad,vegetarian,breakfast,martin-wright,catering service,"45525 ronald forks
mauricestad, id 75984",marcstad,(870)723-3756x318,james castaneda,shelter,south rachaelhaven,932-277-2945x55052
165,616,254,pending,2025-03-11 04:53:00,fish,35,2025-03-20,735,restaurant,westmouth,non-vegetarian,dinner,koch inc,restaurant,"97748 anderson port
audreyberg, tn 75408",westmouth,(972)427-3809x5165,felicia wilkinson,shelter,williamsfort,4034230469
